Time [s],delta GENCLS 0,omega GENCLS 0,a Bus 0,a Bus 1,v Bus 0,v Bus 1,q Slack 0,p Slack 0,Id GENCLS 0,Iq GENCLS 0,vd GENCLS 0,vq GENCLS 0,tm GENCLS 0,te GENCLS 0,vf GENCLS 0,XadIfd GENCLS 0,Pe GENCLS 0,Qe GENCLS 0,psid GENCLS 0,psiq GENCLS 0
2.233333333333335169e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
2.266666666666668384e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
2.300000000000001599e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
2.333333333333334814e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
2.366666666666668029e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
2.400000000000001243e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
2.433333333333334458e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
2.466666666666667673e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
2.500000000000000888e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
2.533333333333334103e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
2.566666666666667318e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
2.600000000000000533e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
2.633333333333333748e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
2.666666666666666963e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
2.700000000000000178e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
2.733333333333333393e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
2.766666666666666607e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
2.799999999999999822e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
2.833333333333333037e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
2.866666666666666252e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
2.899999999999999467e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
2.933333333333332682e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
2.966666666666665897e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
2.999999999999999112e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.033333333333332327e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.066666666666665542e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.099999999999998757e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.133333333333331971e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.166666666666665186e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.199999999999998401e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.233333333333331616e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.266666666666664831e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.299999999999998046e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.333333333333331261e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.366666666666664476e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.399999999999997691e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.433333333333330906e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.466666666666664121e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.499999999999997335e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.533333333333330550e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.566666666666663765e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.599999999999996980e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.633333333333330195e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.666666666666663410e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.699999999999996625e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.733333333333329840e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.766666666666663055e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.799999999999996270e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.833333333333329485e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.866666666666662699e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.899999999999995914e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.933333333333329129e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.966666666666662344e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
3.999999999999995559e+00,8.888523387345631521e-01,1.000000000000000000e+00,6.809407887227831481e-17,-8.514663032418090527e-02,1.000000000000000666e+00,9.587799643632234359e-01,1.283907677645842682e+00,3.030464121547298273e+00,3.161948848356066932e+00,9.133516283902402000e-01,7.763488841317043310e-01,6.303034270154803664e-01,3.030464121547297829e+00,3.030464121547297829e+00,3.317959948118136992e+00,3.317959948118136992e+00,3.030464121547297829e+00,1.283907677645842238e+00,6.303034270154803664e-01,-7.763488841317043310e-01
